Date,0
2020-01-02,-0.0004982801591718009
2020-01-03,0.0005929285686186435
2020-01-06,-0.00234844352145676
2020-01-07,0.0026952279347888853
2020-01-08,0.003780306538761162
2020-01-09,0.0038687397204476308
2020-01-10,0.002897628423236293
2020-01-13,0.002448919931801378
2020-01-14,0.00017690890509233206
2020-01-15,0.007113481928048266
2020-01-16,0.010758700332790255
2020-01-17,0.006906404362805218
2020-01-21,0.0007849964354095479
2020-01-22,-0.011426003761405215
2020-01-23,-0.059442444488009144
2020-01-24,0.001102648539718444
2020-01-27,0.02320119648978711
2020-01-28,-0.011922247286468606
2020-01-29,0.020642224353718666
2020-01-30,-0.03144513807293468
2020-01-31,0.023754187562254146
2020-02-03,0.01450710360946456
2020-02-04,0.016873979220814316
2020-02-05,-0.005233423219809125
2020-02-06,-0.01720432577200228
2020-02-07,0.004110042602414395
2020-02-10,-0.0003638547743025386
2020-02-11,0.0140087617726896
2020-02-12,0.001373393176756426
2020-02-13,-0.004628408843934344
2020-02-14,-0.007646750351984821
2020-02-18,0.018946929775448894
2020-02-19,-0.0027865019088484776
2020-02-20,-0.012426626155395753
2020-02-21,-0.012898815816659769
2020-02-24,-0.012599323754351301
2020-02-25,-0.008131717864427363
2020-02-26,-0.03623346785218199
2020-02-27,-0.012801359807082588
2020-02-28,0.05150995491759881
2020-03-02,-0.036205588643005264
2020-03-03,0.04298409912035484
2020-03-04,-0.03953918913677768
2020-03-05,-0.02290950367188372
2020-03-06,-0.0665917490658056
2020-03-09,0.05442843043888557
2020-03-10,-0.04566081572173864
2020-03-11,-0.08141311263879537
2020-03-12,0.06152250028169866
2020-03-13,-0.10112629229731487
2020-03-16,0.033598384181900066
2020-03-17,-0.04616237910203254
2020-03-18,0.013613274780414523
2020-03-19,-0.023420470592770977
2020-03-20,-0.0001713769144352613
2020-03-23,0.04470510962929614
2020-03-24,0.0052827995942860565
2020-03-25,0.014037119724490973
2020-03-26,-0.008264412872049563
2020-03-27,0.004160238652116972
2020-03-30,-0.0029419422676667767
2020-03-31,-0.0048581083340699435
2020-04-01,0.0019481889335974092
2020-04-02,-0.0015223111313450934
2020-04-03,0.008407162180331105
2020-04-06,-0.0004853556676154387
2020-04-07,0.0008919120291842837
2020-04-08,0.0002373129852993998
2020-04-09,4.228200207368691e-05
2020-04-13,0.0009997536134793946
2020-04-14,-0.000381582405339596
2020-04-15,0.000363125224456877
2020-04-16,-0.00019118673312267605
2020-04-17,-1.3483078521116468e-05
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-26,0.0
